,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
6715,2014-09-16,5,8.1,12.5,0.0,,,SSW,44.0,SW,24.0,83.0,1012.2,,10.4,No,No
6716,2014-10-06,5,6.1,20.2,0.0,,,N,74.0,NNE,28.0,73.0,1002.9,8.0,17.0,No,Yes
6717,2014-10-22,5,12.7,27.0,0.0,,,NW,63.0,N,24.0,49.0,1018.1,7.0,24.1,No,No
6718,2014-10-23,5,10.8,20.0,0.0,,,SE,46.0,SE,28.0,71.0,1016.1,,19.0,No,No
6719,2014-10-31,5,5.4,28.8,0.0,,,NNW,59.0,NNW,35.0,25.0,1003.8,,28.0,No,Yes
6720,2014-11-11,5,4.7,19.3,0.0,,,SSE,48.0,SSE,26.0,36.0,1020.2,,18.0,No,No
6721,2014-11-27,5,6.6,19.8,0.0,,,SSE,46.0,SE,28.0,43.0,1023.1,,18.9,No,No
6722,2014-11-29,5,8.5,29.2,0.0,,,SE,43.0,ESE,15.0,32.0,1011.7,3.0,26.9,No,No
6723,2014-12-02,5,10.2,27.0,0.0,,,S,39.0,W,7.0,33.0,1009.2,,25.9,No,No
6724,2014-12-06,5,12.0,18.4,0.4,,,SSE,54.0,SSE,33.0,76.0,1007.5,8.0,17.4,No,Yes
6725,2014-12-07,5,11.9,17.0,1.2,,,ESE,56.0,SE,31.0,79.0,1006.7,8.0,15.3,Yes,No
6726,2015-01-04,5,12.6,23.5,12.2,,,SSE,44.0,SE,24.0,49.0,1016.1,,22.9,Yes,No
6727,2015-01-09,5,14.4,16.2,8.6,,,SE,48.0,SE,28.0,99.0,1008.8,7.0,14.1,Yes,Yes
6728,2015-01-31,5,9.2,20.2,0.0,,,S,43.0,S,28.0,45.0,1011.3,2.0,18.5,No,No
6729,2015-02-17,5,13.0,22.4,0.0,,,SSE,44.0,SE,20.0,59.0,1016.2,,19.5,No,No
6730,2015-02-21,5,13.9,33.8,0.0,,,N,50.0,NNW,20.0,24.0,1012.1,4.0,32.8,No,No
6731,2015-03-01,5,11.0,20.6,6.8,,,SSW,43.0,SSW,28.0,50.0,1014.6,2.0,18.6,Yes,No
6732,2015-03-03,5,11.4,23.3,0.0,,,S,30.0,SSW,9.0,39.0,1015.5,,22.0,No,No
6733,2015-03-06,5,9.5,18.5,0.0,,,WSW,50.0,SW,24.0,98.0,1011.5,8.0,15.4,No,No
6734,2015-03-21,5,4.4,19.8,0.0,,,SE,54.0,SE,19.0,34.0,1024.0,,19.3,No,No
6735,2015-03-24,5,8.0,13.3,0.6,,,SSE,43.0,S,30.0,55.0,1017.4,8.0,12.0,No,No
6736,2015-04-07,5,8.3,12.0,1.0,,,S,48.0,SSW,31.0,99.0,1014.9,,10.1,No,Yes
6737,2015-04-08,5,7.7,15.5,4.2,,,S,50.0,SSE,31.0,59.0,1023.8,6.0,13.8,Yes,No
6738,2015-04-11,5,4.1,21.6,0.2,,,ESE,44.0,W,11.0,38.0,1019.1,8.0,20.6,No,No
6739,2015-04-12,5,10.0,17.2,0.0,,,SE,44.0,SE,22.0,52.0,1021.3,,16.7,No,No
6740,2015-04-20,5,1.7,12.6,1.4,,,SE,50.0,SSE,33.0,62.0,1033.5,8.0,10.9,Yes,No
6741,2015-04-25,5,5.6,12.5,5.6,,,S,43.0,S,19.0,82.0,1009.4,8.0,12.3,Yes,Yes
6742,2015-05-16,5,6.4,15.9,0.0,,,SSE,39.0,N,15.0,59.0,1033.4,,15.1,No,No
6743,2015-05-20,5,8.3,12.5,4.6,,,NNE,52.0,SW,30.0,98.0,,7.0,10.1,Yes,No
6744,2015-05-22,5,7.2,10.8,0.2,,,SSE,43.0,S,26.0,77.0,,7.0,9.5,No,No
6745,2015-06-21,5,-3.9,8.8,0.2,,,NNE,46.0,N,24.0,67.0,1025.8,,8.3,No,No
6746,2015-06-23,5,4.8,11.9,0.0,,,NNE,63.0,NNE,30.0,78.0,1016.0,4.0,11.0,No,No
6747,2015-06-25,5,5.1,10.6,0.2,,,WSW,35.0,SW,20.0,86.0,1029.1,5.0,9.4,No,No
6748,2015-07-07,5,3.4,12.3,1.0,,,NNW,20.0,NNW,15.0,75.0,1022.7,6.0,10.5,No,No
6749,2015-07-11,5,6.6,7.2,2.2,,,N,48.0,N,26.0,98.0,1003.2,7.0,5.2,Yes,Yes
6750,2015-07-15,5,-0.1,6.9,3.2,,,SSE,35.0,SSE,20.0,84.0,1017.8,8.0,6.0,Yes,No
6751,2015-07-22,5,5.9,12.1,8.0,,,N,81.0,W,17.0,66.0,1020.3,8.0,11.7,Yes,No
6752,2015-09-01,5,-4.6,13.3,0.0,,,NNE,31.0,NNW,15.0,55.0,1013.9,,12.1,No,No
6753,2015-09-06,5,2.3,12.4,0.0,,,NNE,65.0,NNE,43.0,75.0,1013.1,8.0,11.0,No,Yes
6754,2015-09-11,5,0.5,15.7,0.0,,,N,52.0,N,30.0,63.0,1025.7,,14.6,No,No
6755,2015-09-20,5,2.2,18.9,0.0,,,NNW,41.0,NNW,22.0,48.0,1018.2,8.0,17.5,No,No
6756,2015-09-24,5,2.8,12.2,0.0,,,SSE,46.0,SE,20.0,61.0,1032.1,8.0,11.4,No,No
6757,2015-10-15,5,8.5,30.3,0.0,,,N,63.0,N,41.0,13.0,1016.2,8.0,29.9,No,No
6758,2015-10-16,5,14.1,20.6,0.0,,,W,35.0,WSW,13.0,48.0,1020.9,8.0,19.8,No,No
6759,2015-10-19,5,3.0,26.4,0.0,,,NNW,28.0,NNW,9.0,20.0,1020.9,,25.2,No,No
6760,2015-10-20,5,11.5,29.8,0.0,,,NNW,50.0,N,33.0,29.0,1012.4,8.0,27.7,No,No
6761,2015-10-28,5,4.8,24.2,0.2,,,NNE,46.0,NNW,11.0,30.0,1020.7,,22.6,No,No
6762,2015-10-29,5,8.2,26.1,0.0,,,ESE,43.0,N,9.0,25.0,1020.2,4.0,25.5,No,No
6763,2015-11-07,5,7.7,18.0,0.2,,,S,43.0,S,20.0,49.0,1019.2,,16.6,No,No
6764,2015-11-13,5,7.8,19.7,0.4,,,SSE,43.0,S,24.0,46.0,1016.1,8.0,18.0,No,No
6765,2015-11-17,5,11.8,30.8,0.0,,,NNW,61.0,WNW,37.0,15.0,1010.9,,29.8,No,No
6766,2015-11-24,5,7.0,25.2,0.0,,,WNW,46.0,WNW,17.0,24.0,1012.8,,23.5,No,No
6767,2015-12-04,5,10.5,30.7,0.0,,,E,41.0,NNW,15.0,19.0,1020.6,,29.1,No,No
6768,2015-12-21,5,10.7,22.0,3.4,,,SSE,46.0,S,22.0,38.0,1021.1,,20.2,Yes,No
6769,2016-01-14,5,12.4,17.6,0.0,,,S,57.0,S,24.0,65.0,1020.5,8.0,13.4,No,No
6770,2016-01-15,5,6.9,20.9,0.4,,,S,50.0,SE,30.0,33.0,1027.8,,18.9,No,No
6771,2016-02-02,5,11.2,27.3,0.2,,,N,39.0,N,22.0,34.0,1002.2,4.0,26.6,No,Yes
6772,2016-02-03,5,14.7,21.1,2.4,,,S,52.0,S,31.0,62.0,1010.3,8.0,19.2,Yes,No
6773,2016-02-09,5,13.1,29.9,,,,SE,46.0,SSE,11.0,27.0,1017.5,,27.3,,No
6774,2016-02-13,5,13.7,33.2,0.0,,,NNW,56.0,WNW,26.0,13.0,1007.2,,31.7,No,No
6775,2016-02-14,5,10.7,22.3,0.0,,,WSW,44.0,WSW,24.0,51.0,1011.8,8.0,19.6,No,No
6776,2016-02-17,5,10.2,22.0,0.0,,,S,46.0,SSW,26.0,60.0,1013.5,8.0,21.1,No,No
6777,2016-02-18,5,11.2,23.8,0.2,,,S,28.0,S,11.0,52.0,1010.0,2.0,21.1,No,No
6778,2016-02-27,5,12.5,24.5,0.0,,,S,33.0,S,17.0,45.0,1019.2,,22.9,No,No
6779,2016-02-28,5,12.3,24.0,0.0,,,S,43.0,S,22.0,36.0,1019.4,,22.9,No,No
6780,2016-03-18,5,11.1,15.9,22.0,,,W,72.0,SW,35.0,64.0,1003.8,7.0,14.1,Yes,Yes
6781,2016-03-19,5,8.2,14.6,4.4,,,S,39.0,S,24.0,65.0,1016.8,8.0,13.4,Yes,No
6782,2016-03-20,5,9.4,18.8,0.0,,,SE,41.0,ESE,20.0,43.0,1018.9,,18.3,No,No
6783,2016-04-02,5,13.2,17.5,0.0,,,S,41.0,SSW,24.0,46.0,1020.1,7.0,16.1,No,No
6784,2016-04-03,5,4.4,18.2,0.0,,,SSE,37.0,S,22.0,43.0,1024.3,,17.6,No,No
6785,2016-04-08,5,5.7,15.4,0.0,,,WNW,24.0,WSW,13.0,58.0,1022.6,8.0,14.4,No,No
6786,2016-04-16,5,11.0,18.4,0.0,,,S,37.0,SSE,24.0,83.0,1021.4,8.0,14.5,No,No
6787,2016-04-21,5,16.2,21.7,0.0,,,NNE,46.0,SSW,11.0,85.0,1020.1,7.0,15.6,No,Yes
6788,2016-04-25,5,5.3,22.7,0.0,,,N,43.0,N,22.0,32.0,1027.4,,22.1,No,No
6789,2016-05-02,5,3.3,15.1,0.6,,,NNW,59.0,NNW,41.0,56.0,1010.1,8.0,13.3,No,No
6790,2016-05-03,5,6.8,15.7,0.0,,,N,69.0,NW,33.0,83.0,1001.2,,14.5,No,No
6791,2016-05-04,5,2.2,13.0,1.0,,,NNW,43.0,NNW,28.0,67.0,1014.8,8.0,12.3,No,No
6792,2016-05-06,5,10.0,23.1,0.0,,,NNW,44.0,NNW,33.0,36.0,1014.4,2.0,22.7,No,No
6793,2016-05-18,5,8.2,15.5,0.0,,,NW,43.0,NNW,30.0,60.0,1015.8,8.0,15.4,No,No
6794,2016-05-24,5,7.3,13.7,0.2,,,W,31.0,WSW,17.0,65.0,1019.6,2.0,13.3,No,No
6795,2016-05-27,5,3.4,11.9,0.8,,,NW,26.0,,0.0,65.0,1006.3,2.0,10.5,No,No
6796,2016-05-28,5,3.5,10.9,0.0,,,S,43.0,SSW,28.0,72.0,1013.3,7.0,9.7,No,No
6797,2016-06-05,5,9.9,11.5,1.2,,,WNW,22.0,,0.0,91.0,1003.8,8.0,11.1,Yes,No
6798,2016-06-12,5,-0.9,9.9,0.8,,,WNW,20.0,SW,11.0,70.0,1036.2,6.0,8.7,No,No
6799,2016-06-14,5,3.9,11.2,0.0,,,NNE,50.0,N,24.0,75.0,1033.9,7.0,10.7,No,No
6800,2016-07-06,5,6.0,9.7,10.8,,,S,44.0,S,28.0,100.0,1020.0,8.0,9.3,Yes,Yes
6801,2016-07-16,5,-0.5,11.1,0.0,,,N,19.0,NW,7.0,67.0,1030.7,,10.7,No,No
6802,2016-07-21,5,3.4,13.8,1.0,,,NNE,61.0,NNE,26.0,99.0,1012.9,8.0,11.2,No,Yes
6803,2016-08-11,5,1.4,11.0,5.6,,,WNW,37.0,NW,24.0,71.0,1020.1,6.0,9.3,Yes,No
6804,2016-09-04,5,5.3,12.3,1.6,,,WSW,31.0,NW,20.0,84.0,1024.5,8.0,12.1,Yes,No
6805,2016-09-28,5,3.2,14.3,0.0,,,NE,70.0,NE,41.0,69.0,1002.5,8.0,13.1,No,Yes
6806,2016-09-30,5,5.8,12.9,8.8,,,W,43.0,W,22.0,82.0,994.1,8.0,11.3,Yes,Yes
6807,2016-11-08,5,6.1,16.3,1.0,,,SSW,35.0,SSW,15.0,57.0,1010.6,7.0,14.9,No,No
6808,2016-11-11,5,6.3,23.6,0.0,,,ESE,46.0,N,11.0,47.0,1007.5,,21.9,No,Yes
6809,2016-11-16,5,8.0,21.9,0.0,,,SSW,28.0,SSW,11.0,47.0,1021.9,,20.8,No,No
6810,2016-11-21,5,18.3,31.0,0.0,,,WNW,91.0,N,26.0,36.0,1006.4,1.0,30.1,No,Yes
6811,2016-12-04,5,8.8,28.9,0.0,,,NNW,70.0,N,26.0,31.0,1006.8,8.0,28.7,No,No
6812,2016-12-20,5,11.3,20.9,1.0,,,SW,44.0,SW,24.0,39.0,1008.9,1.0,18.2,No,No
6813,2016-12-22,5,9.8,24.0,0.0,,,SE,43.0,SE,26.0,37.0,1016.6,,23.2,No,No
6814,2016-12-31,5,10.4,24.8,0.0,,,SW,31.0,SSE,9.0,58.0,1005.7,,22.2,No,No
6815,2017-01-09,5,13.7,26.3,0.0,,,S,33.0,W,20.0,40.0,1010.9,7.0,23.5,No,No
6816,2017-01-18,5,11.6,22.3,0.0,,,S,48.0,S,26.0,36.0,1013.8,,20.0,No,No
6817,2017-01-19,5,8.9,28.8,0.0,,,SE,48.0,E,9.0,21.0,1007.7,,25.1,No,Yes
6818,2017-01-28,5,10.7,30.0,0.0,,,W,41.0,W,19.0,20.0,1014.0,,28.2,No,No
6819,2017-01-30,5,14.7,27.3,0.0,,,NNW,43.0,NNW,24.0,57.0,1007.4,7.0,23.7,No,No
6820,2017-02-02,5,7.3,23.6,0.0,,,W,39.0,SSW,17.0,37.0,1015.1,,21.4,No,No
6821,2017-02-04,5,8.0,34.6,0.0,,,NNW,56.0,NNW,31.0,16.0,1008.4,3.0,31.9,No,No
6822,2017-02-05,5,16.3,28.8,0.0,,,NNE,54.0,NNW,37.0,52.0,1005.5,3.0,28.1,No,Yes
6823,2017-02-10,5,15.9,34.3,0.0,,,SE,33.0,W,9.0,41.0,1009.4,,32.3,No,No
6824,2017-02-12,5,10.9,17.2,0.6,,,WSW,57.0,WSW,37.0,44.0,1009.3,8.0,16.2,No,No
6825,2017-02-28,5,14.3,31.2,0.0,,,ESE,37.0,ENE,4.0,27.0,1020.7,3.0,29.0,No,No
6826,2017-03-11,5,10.0,29.7,0.0,,,S,50.0,NW,17.0,22.0,1009.5,8.0,29.0,No,Yes
6827,2017-03-16,5,17.5,22.7,1.2,,,N,43.0,SW,22.0,48.0,1012.1,6.0,21.9,Yes,No
6828,2017-04-02,5,5.6,15.5,0.0,,,,,SE,30.0,68.0,1028.6,7.0,12.3,No,No
6829,2017-04-06,5,6.9,22.7,0.0,,,N,39.0,NNW,13.0,28.0,1022.2,,21.4,No,No
6830,2017-04-11,5,8.9,17.5,0.4,,,SSE,39.0,S,26.0,64.0,1023.5,7.0,17.1,No,No
6831,2017-04-15,5,2.2,15.6,0.2,,,W,28.0,SW,13.0,52.0,1019.7,7.0,14.7,No,No
6832,2017-04-26,5,6.4,9.7,6.2,,,SSW,57.0,SSW,28.0,65.0,1015.2,6.0,8.9,Yes,No
6833,2017-05-21,5,9.9,14.8,0.0,,,N,33.0,N,22.0,93.0,1019.9,2.0,14.5,No,No
6834,2017-06-15,5,3.8,13.9,0.0,,,N,26.0,NNW,15.0,81.0,1026.2,4.0,13.3,No,No
6835,2017-06-17,5,0.2,13.8,0.2,,,WSW,24.0,WSW,17.0,67.0,1025.1,7.0,13.2,No,No
6836,2017-06-22,5,3.9,10.6,0.2,,,N,30.0,NNE,17.0,91.0,1025.3,8.0,10.0,No,No
6837,2008-12-26,6,14.5,33.4,0.0,8.6,,NW,41.0,NNW,22.0,23.0,1007.3,5.0,30.7,No,No
6838,2008-12-30,6,13.0,25.2,0.2,8.4,,WNW,56.0,WSW,26.0,25.0,1002.4,6.0,23.6,No,No
6839,2009-01-02,6,7.1,21.2,0.0,7.2,,SSW,43.0,SSE,17.0,23.0,1016.9,1.0,19.6,No,No
6840,2009-01-20,6,15.2,41.7,0.0,10.2,,NW,57.0,NW,31.0,5.0,1004.0,4.0,39.9,No,No
6841,2009-01-28,6,18.2,42.2,0.0,9.2,,NNW,33.0,NNW,7.0,8.0,1010.0,1.0,40.7,No,No
6842,2009-02-02,6,22.1,35.5,0.0,8.2,,SE,43.0,NNW,7.0,32.0,1008.8,7.0,32.1,No,No
6843,2009-02-15,6,12.5,28.6,0.0,7.0,,SSE,44.0,SE,9.0,31.0,1014.9,7.0,25.5,No,No
6844,2009-02-25,6,11.0,28.2,0.0,6.0,,SSE,44.0,SE,19.0,30.0,1016.1,2.0,26.1,No,No
6845,2009-03-20,6,14.2,32.7,0.0,12.0,,N,44.0,NNW,26.0,15.0,1012.7,1.0,31.8,No,No
6846,2009-03-22,6,16.9,29.5,0.0,11.4,,SW,35.0,SW,20.0,32.0,1010.4,2.0,28.0,No,No
6847,2009-03-26,6,12.3,25.6,0.0,5.6,,SSW,41.0,SW,20.0,35.0,1019.8,1.0,24.2,No,No
6848,2009-03-27,6,9.0,25.5,0.0,6.0,,SSE,31.0,S,11.0,26.0,1023.4,2.0,23.2,No,No
6849,2009-04-13,6,8.0,26.5,0.0,4.4,,NE,24.0,WNW,2.0,18.0,1018.1,2.0,26.5,No,No
6850,2009-04-27,6,4.8,11.8,0.8,2.8,,WNW,33.0,NNW,13.0,67.0,1011.7,8.0,10.6,No,Yes
6851,2009-05-11,6,5.4,18.9,0.0,2.0,,SSE,24.0,NNE,6.0,45.0,1021.9,1.0,18.5,No,No
6852,2009-05-14,6,5.1,17.4,0.0,1.6,,WNW,50.0,W,26.0,50.0,1012.0,7.0,15.7,No,No
6853,2009-05-28,6,1.7,14.1,0.0,0.8,,SSE,41.0,SSW,17.0,52.0,1024.1,7.0,13.3,No,No
6854,2009-06-08,6,4.6,12.0,1.0,0.4,,NW,31.0,NW,15.0,83.0,1006.7,6.0,10.8,No,Yes
6855,2009-06-10,6,1.4,11.1,0.8,1.0,,SW,39.0,SW,19.0,54.0,1021.0,3.0,10.0,No,No
6856,2009-06-23,6,5.7,12.6,0.4,0.8,,NE,37.0,N,11.0,88.0,1014.9,8.0,12.3,No,Yes
6857,2009-07-08,6,-0.8,12.7,0.4,1.4,,,,NE,13.0,51.0,1027.2,5.0,12.2,No,No
6858,2009-07-09,6,1.9,13.9,0.0,2.0,,ENE,28.0,ENE,15.0,59.0,1027.1,1.0,13.3,No,No
6859,2009-07-18,6,-0.6,12.3,0.4,0.6,,N,33.0,NNE,24.0,64.0,1016.3,8.0,11.0,No,Yes
6860,2009-07-29,6,3.2,13.3,1.8,0.2,,NW,24.0,WNW,11.0,65.0,1024.8,7.0,12.8,Yes,No
6861,2009-08-03,6,6.8,12.9,0.6,1.4,,SW,39.0,W,6.0,48.0,1023.1,5.0,12.1,No,No
6862,2009-08-04,6,4.4,14.0,0.0,1.2,,NW,26.0,NW,13.0,84.0,1017.6,6.0,12.5,No,No
6863,2009-08-08,6,-3.4,13.2,0.0,1.6,,NW,26.0,NW,13.0,46.0,1022.4,6.0,12.7,No,No
6864,2009-08-10,6,2.8,11.9,0.0,1.0,,ENE,44.0,E,17.0,55.0,1012.0,8.0,11.2,No,No
6865,2009-08-13,6,1.8,16.6,0.0,2.0,,WNW,28.0,NW,17.0,78.0,1014.2,5.0,13.9,No,No
6866,2009-08-25,6,4.3,12.4,12.2,4.6,,WNW,78.0,NNW,41.0,52.0,1003.0,7.0,11.9,Yes,Yes
6867,2009-08-30,6,2.3,13.3,2.8,2.2,,W,43.0,WNW,20.0,49.0,1014.2,3.0,12.6,Yes,No
6868,2009-09-02,6,1.9,18.4,0.0,1.4,,N,41.0,NNE,26.0,38.0,1017.3,4.0,17.6,No,No
6869,2009-09-17,6,10.9,14.7,0.8,3.4,,SW,50.0,N,7.0,94.0,1009.0,8.0,12.9,No,Yes
6870,2009-09-22,6,10.3,18.4,20.6,4.2,,NNW,37.0,N,17.0,57.0,996.9,3.0,16.8,Yes,No
6871,2009-09-23,6,9.7,17.0,0.0,1.2,,WSW,65.0,WSW,26.0,53.0,1006.3,7.0,15.4,No,No
6872,2009-09-24,6,7.3,15.9,0.4,3.0,,WNW,43.0,W,17.0,88.0,1010.6,7.0,13.2,No,Yes
6873,2009-10-09,6,4.6,17.7,0.0,4.0,,SSE,44.0,ESE,19.0,35.0,1026.8,3.0,16.2,No,No
6874,2009-10-15,6,9.1,15.6,0.6,2.2,,WSW,61.0,WSW,28.0,49.0,1008.5,5.0,14.6,No,Yes
6875,2009-10-23,6,7.7,20.1,0.0,5.4,,,,SSE,15.0,39.0,1020.2,1.0,20.1,No,No
6876,2009-11-12,6,15.3,35.6,0.0,9.4,,SW,46.0,SW,22.0,17.0,1016.8,7.0,34.6,No,No
6877,2009-11-22,6,17.9,23.0,16.6,2.4,,WSW,72.0,SW,28.0,54.0,1007.4,7.0,19.4,Yes,Yes
6878,2009-12-13,6,10.2,24.7,0.0,5.6,,SW,43.0,SSW,20.0,43.0,1018.3,,23.7,No,No
6879,2009-12-14,6,10.3,28.3,0.0,6.8,,SSE,37.0,SSE,11.0,21.0,1018.3,1.0,27.1,No,No
6880,2009-12-20,6,8.9,28.2,0.0,6.6,,S,35.0,WSW,6.0,16.0,1015.6,5.0,25.9,No,No
6881,2009-12-31,6,18.7,35.5,0.0,11.0,,SSW,61.0,N,30.0,32.0,1009.4,5.0,33.6,No,Yes
6882,2010-02-14,6,13.6,29.4,0.0,4.0,,S,39.0,SSE,9.0,35.0,1005.4,5.0,29.0,No,No
6883,2010-02-15,6,17.8,28.4,0.0,5.0,,SSE,54.0,SSE,28.0,37.0,1011.6,3.0,27.5,No,No
6884,2010-02-18,6,15.1,30.5,0.0,8.0,,SSE,43.0,ESE,11.0,23.0,1019.6,0.0,28.8,No,No
6885,2010-02-23,6,10.8,24.3,0.2,8.4,,SSE,54.0,S,22.0,33.0,1019.6,1.0,22.5,No,No
6886,2010-03-01,6,10.5,23.1,0.0,5.6,,S,65.0,SSE,35.0,32.0,1019.0,1.0,22.2,No,No
6887,2010-03-15,6,10.7,28.4,0.0,5.8,,NNW,22.0,SW,7.0,25.0,1021.5,1.0,27.0,No,No
6888,2010-03-22,6,6.4,23.8,0.0,5.0,,WSW,37.0,SSW,13.0,26.0,1020.7,0.0,22.5,No,No
6889,2010-03-26,6,10.7,31.4,0.0,4.8,,SW,52.0,NW,13.0,15.0,1015.6,6.0,30.8,No,No
6890,2010-04-02,6,12.0,22.3,0.0,3.6,,SSE,43.0,SSE,17.0,42.0,1019.6,3.0,21.8,No,No
6891,2010-04-04,6,12.0,24.3,0.0,3.0,,NE,48.0,NE,22.0,44.0,1017.3,6.0,23.5,No,No
6892,2010-04-17,6,9.3,26.1,0.0,3.2,,NNE,31.0,N,20.0,32.0,1022.9,3.0,25.4,No,No
6893,2010-04-18,6,11.9,25.6,0.0,2.2,,NE,26.0,NE,11.0,39.0,1022.2,7.0,24.8,No,No
6894,2010-05-09,6,7.6,20.5,0.0,1.6,,NNW,28.0,NW,17.0,56.0,1018.7,4.0,20.1,No,No
6895,2010-05-17,6,6.5,18.0,0.0,0.4,,WNW,20.0,WNW,7.0,43.0,1018.7,6.0,17.3,No,No
6896,2010-05-18,6,1.9,18.2,0.2,1.4,,WSW,24.0,SW,11.0,28.0,1019.6,,17.7,No,No
6897,2010-05-19,6,0.5,17.9,0.0,1.2,,N,15.0,NNE,6.0,40.0,1021.5,3.0,16.9,No,No
6898,2010-05-24,6,6.6,12.0,0.0,2.6,,ENE,31.0,E,11.0,92.0,1011.4,8.0,11.0,No,Yes
6899,2010-05-26,6,6.3,19.7,19.0,0.6,,SSE,24.0,NW,6.0,65.0,1010.7,3.0,17.6,Yes,No
6900,2010-06-25,6,10.3,12.6,20.6,0.6,,SW,35.0,NW,9.0,97.0,1015.2,8.0,12.4,Yes,Yes
6901,2010-06-26,6,3.8,11.5,17.2,1.4,,SW,35.0,SSW,13.0,60.0,1023.1,3.0,10.3,Yes,No
6902,2010-06-28,6,-4.0,9.5,0.4,0.6,,N,39.0,N,20.0,60.0,1017.4,7.0,9.0,No,Yes
6903,2010-07-09,6,-0.6,12.7,0.2,0.8,,NNE,33.0,NNE,17.0,61.0,1026.7,3.0,12.1,No,No
6904,2010-07-12,6,1.6,14.2,0.2,1.2,,NNE,22.0,N,13.0,67.0,1020.2,5.0,13.3,No,No
6905,2010-07-22,6,-1.3,15.1,0.2,0.8,,SSE,20.0,S,11.0,72.0,1031.6,3.0,13.7,No,No
6906,2010-08-07,6,-0.8,12.7,0.2,,,NNW,26.0,NNW,13.0,54.0,1022.3,5.0,11.4,No,No
6907,2010-08-30,6,-0.6,15.6,0.0,,,NW,28.0,NNW,15.0,52.0,1025.0,5.0,13.8,No,No
6908,2010-09-09,6,8.0,14.4,2.4,2.4,,NNW,31.0,NE,17.0,79.0,1006.6,7.0,13.0,Yes,No
6909,2010-09-26,6,3.0,19.6,0.0,2.8,,N,30.0,N,17.0,37.0,1016.5,1.0,18.8,No,No
6910,2010-10-04,6,12.6,23.2,0.0,,,NNE,41.0,NE,20.0,49.0,1019.0,5.0,21.8,No,No
6911,2010-10-15,6,12.6,13.2,20.2,,,SW,48.0,SSW,22.0,81.0,990.4,8.0,9.7,Yes,Yes
6912,2010-10-17,6,5.7,15.9,0.2,,,W,31.0,W,17.0,52.0,1016.2,7.0,15.4,No,No
6913,2010-11-01,6,3.4,16.1,1.2,2.6,,SSW,37.0,SW,17.0,44.0,1016.5,5.0,14.8,Yes,No
6914,2010-11-02,6,7.6,19.2,0.0,3.8,,WNW,37.0,SW,19.0,51.0,1017.2,5.0,18.0,No,No
6915,2010-11-07,6,10.7,24.5,0.0,5.0,,NNW,54.0,N,17.0,39.0,1010.0,7.0,23.2,No,Yes
6916,2010-11-09,6,11.3,27.8,0.0,5.2,,SSE,35.0,N,13.0,28.0,1020.1,2.0,27.1,No,No
6917,2010-11-15,6,5.9,19.6,0.0,8.0,,WSW,39.0,SW,22.0,39.0,1013.5,3.0,18.7,No,No
6918,2010-11-16,6,8.8,19.3,0.0,4.8,,WSW,35.0,WSW,17.0,37.0,1014.9,4.0,17.8,No,No
6919,2010-11-22,6,15.2,31.4,0.0,5.4,,NE,44.0,NNW,9.0,26.0,1017.6,5.0,29.7,No,No
6920,2010-12-04,6,15.6,29.2,10.2,3.4,,E,20.0,ESE,9.0,56.0,1009.1,4.0,28.2,Yes,No
6921,2010-12-21,6,6.0,21.0,0.2,5.6,,SW,39.0,SW,17.0,44.0,1011.7,5.0,19.8,No,No
6922,2010-12-31,6,16.3,40.8,0.0,7.0,,NNW,65.0,NNW,35.0,12.0,1007.7,3.0,39.3,No,No
6923,2011-01-21,6,11.6,34.0,0.0,,,SSE,44.0,WNW,9.0,20.0,1009.0,4.0,32.6,No,No
6924,2011-01-23,6,16.0,31.9,0.0,,,NW,26.0,WNW,6.0,28.0,1005.8,1.0,30.0,No,No
6925,2011-01-26,6,17.0,26.5,13.8,,,SSW,44.0,SSE,15.0,48.0,1013.0,1.0,25.8,Yes,No
6926,2011-01-30,6,15.6,37.1,0.0,,,NNW,28.0,NNW,15.0,16.0,1014.8,0.0,35.4,No,No
6927,2011-02-07,6,7.3,24.3,0.0,4.4,,,,SSE,13.0,38.0,1021.4,0.0,22.5,No,No
6928,2011-02-12,6,13.9,20.5,6.2,2.8,,SSE,44.0,S,20.0,51.0,1017.2,7.0,19.6,Yes,No
6929,2011-02-15,6,15.9,28.9,0.0,5.4,,ENE,28.0,ENE,17.0,47.0,1018.4,3.0,25.9,No,No
6930,2011-03-01,6,12.3,19.8,7.8,,,WSW,46.0,SW,30.0,40.0,1012.9,4.0,19.4,Yes,No
6931,2011-03-16,6,12.0,21.7,0.0,,,SSE,39.0,S,22.0,46.0,1018.9,1.0,21.0,No,No
6932,2011-03-27,6,9.5,22.8,0.0,,,SSE,35.0,SE,6.0,47.0,1023.9,2.0,21.8,No,No
6933,2011-05-01,6,9.2,20.2,0.0,1.4,,WNW,17.0,NW,6.0,52.0,1016.7,8.0,19.2,No,Yes
6934,2011-05-04,6,3.8,16.9,0.0,2.0,,SW,35.0,SW,17.0,61.0,1020.7,6.0,15.6,No,No
6935,2011-05-31,6,-1.8,16.9,0.2,1.6,,SSE,20.0,,0.0,39.0,1022.8,1.0,15.8,No,No
6936,2011-06-27,6,1.3,15.1,0.2,1.6,,SSW,22.0,SSE,9.0,51.0,1029.4,1.0,14.7,No,No
